match_url,teamName,tableType,player,kd,plus_minus,adr,kast,rating
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,SINNERS,table ctstats hidden,Max 'SHOCK' KvapilSHOCK,6-14,-8,48.0,47.4%,0.52
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,SINNERS,table tstats hidden,Jindřich 'ZEDKO' ChybaZEDKO,23-16,+7,94.9,87.5%,1.58
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,SINNERS,table tstats hidden,Josef 'MoriiSko' MaurencMoriiSko,20-12,+8,82.2,87.5%,1.56
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,SINNERS,table tstats hidden,Peter 'Pepo' RužičkaPepo,19-8,+11,73.4,87.5%,1.54
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,SINNERS,table tstats hidden,Max 'SHOCK' KvapilSHOCK,16-14,+2,78.1,83.3%,1.25
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,SINNERS,table tstats hidden,Sebastian 'beastik' Daňobeastik,14-18,-4,69.1,79.2%,1.05
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table totalstats,Casper 'Cabbi' JensenCabbi,32-32,0,87.8,76.7%,1.11
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table totalstats,Philip 'Lucky' EwaldLucky,30-22,+8,73.9,79.1%,1.08
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table totalstats,Nikolaj 'niko' Kristensenniko,30-28,+2,72.6,65.1%,1.02
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table totalstats,Rasmus 'Zyphon' NordfossZyphon,26-30,-4,66.9,74.4%,0.94
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table totalstats,Oliver 'IceBerg' BergIceBerg,17-33,-16,50.3,58.1%,0.63
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table ctstats hidden,Nikolaj 'niko' Kristensenniko,17-18,-1,73.9,62.5%,0.91
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table ctstats hidden,Philip 'Lucky' EwaldLucky,17-15,+2,76.4,75.0%,0.90
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table ctstats hidden,Casper 'Cabbi' JensenCabbi,14-20,-6,75.1,75.0%,0.80
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table ctstats hidden,Rasmus 'Zyphon' NordfossZyphon,15-19,-4,59.8,62.5%,0.67
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table ctstats hidden,Oliver 'IceBerg' BergIceBerg,5-22,-17,42.1,50.0%,0.29
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table tstats hidden,Casper 'Cabbi' JensenCabbi,18-12,+6,103.8,78.9%,1.50
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table tstats hidden,Philip 'Lucky' EwaldLucky,13-7,+6,70.8,84.2%,1.32
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table tstats hidden,Rasmus 'Zyphon' NordfossZyphon,11-11,0,75.8,89.5%,1.28
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table tstats hidden,Nikolaj 'niko' Kristensenniko,13-10,+3,70.8,68.4%,1.16
https://www.hltv.org/matches/2380392/sinners-vs-sashi-cct-season-2-europe-series-20,Sashi,table tstats hidden,Oliver 'IceBerg' BergIceBerg,12-11,+1,60.5,68.4%,1.06
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table totalstats,Andrej 'Cjoffo' ŠaracCjoffo,27-31,-4,78.0,56.4%,0.87
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table totalstats,Nemanja 'nEMANHA' ĐukićnEMANHA,22-32,-10,70.7,61.5%,0.83
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table totalstats,Saša 'simke' Simićsimke,23-30,-7,67.4,56.4%,0.79
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table totalstats,Adin 'brutmonster' Husićbrutmonster,21-27,-6,66.7,51.3%,0.73
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table totalstats,Filip 'aVN' BelojicaaVN,16-31,-15,42.8,46.2%,0.49
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table ctstats hidden,Andrej 'Cjoffo' ŠaracCjoffo,19-20,-1,83.6,58.3%,0.88
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table ctstats hidden,Saša 'simke' Simićsimke,13-20,-7,63.4,54.2%,0.67
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table ctstats hidden,Nemanja 'nEMANHA' ĐukićnEMANHA,13-20,-7,62.5,58.3%,0.65
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table ctstats hidden,Adin 'brutmonster' Husićbrutmonster,11-18,-7,67.1,45.8%,0.65
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table ctstats hidden,Filip 'aVN' BelojicaaVN,12-21,-9,55.1,50.0%,0.53
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table tstats hidden,Nemanja 'nEMANHA' ĐukićnEMANHA,9-12,-3,83.9,66.7%,1.12
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table tstats hidden,Saša 'simke' Simićsimke,10-10,0,73.9,60.0%,0.99
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table tstats hidden,Andrej 'Cjoffo' ŠaracCjoffo,8-11,-3,69.1,53.3%,0.87
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table tstats hidden,Adin 'brutmonster' Husićbrutmonster,10-9,+1,66.0,60.0%,0.86
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,Zero Tenacity,table tstats hidden,Filip 'aVN' BelojicaaVN,4-10,-6,23.1,40.0%,0.45
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table totalstats,Sergey 'Ax1Le' RykhtorovAx1Le,38-26,+12,97.2,79.5%,1.52
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table totalstats,Kirill 'Magnojez' RodnovMagnojez,38-23,+15,93.9,74.4%,1.52
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table totalstats,Kirill 'Boombl4' MikhailovBoombl4,26-20,+6,81.9,82.1%,1.33
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table totalstats,Pavel 'S1ren' OgloblinS1ren,29-18,+11,80.9,82.1%,1.26
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table totalstats,Aleksandr 'zorte' Zagodyrenkozorte,20-22,-2,62.9,76.9%,1.06
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table ctstats hidden,Kirill 'Magnojez' RodnovMagnojez,14-9,+5,86.0,73.3%,1.32
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table ctstats hidden,Kirill 'Boombl4' MikhailovBoombl4,11-7,+4,92.1,80.0%,1.28
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table ctstats hidden,Pavel 'S1ren' OgloblinS1ren,9-7,+2,70.1,86.7%,1.00
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table ctstats hidden,Sergey 'Ax1Le' RykhtorovAx1Le,10-10,0,70.0,73.3%,0.97
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table ctstats hidden,Aleksandr 'zorte' Zagodyrenkozorte,8-8,0,58.6,73.3%,0.92
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table tstats hidden,Sergey 'Ax1Le' RykhtorovAx1Le,28-16,+12,114.2,83.3%,1.87
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table tstats hidden,Kirill 'Magnojez' RodnovMagnojez,24-14,+10,98.9,75.0%,1.64
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table tstats hidden,Pavel 'S1ren' OgloblinS1ren,20-11,+9,87.7,79.2%,1.42
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table tstats hidden,Kirill 'Boombl4' MikhailovBoombl4,15-13,+2,75.5,83.3%,1.36
https://www.hltv.org/matches/2379924/zero-tenacity-vs-betboom-pgl-bucharest-2025-europe-closed-qualifier,BetBoom,table tstats hidden,Aleksandr 'zorte' Zagodyrenkozorte,12-14,-2,65.5,79.2%,1.15
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table totalstats,Evgeny 'r3salt' Frolovr3salt,75-43,+32,104.3,74.7%,1.55
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table totalstats,Daniil 'd1Ledez' Kustovd1Ledez,55-53,+2,81.7,73.3%,1.10
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table totalstats,Vladislav 'Krad' KravchenkoKrad,47-52,-5,66.9,66.7%,0.95
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table totalstats,Aleksandr 'KaiR0N-' AnashkinKaiR0N-,38-54,-16,52.4,66.7%,0.75
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table totalstats,Aleksandr 'shalfey' Marenovshalfey,33-57,-24,58.0,68.0%,0.74
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table ctstats hidden,Daniil 'd1Ledez' Kustovd1Ledez,34-26,+8,107.4,77.8%,1.34
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table ctstats hidden,Evgeny 'r3salt' Frolovr3salt,31-21,+10,82.1,69.4%,1.21
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table ctstats hidden,Aleksandr 'shalfey' Marenovshalfey,22-27,-5,80.8,77.8%,0.98
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table ctstats hidden,Vladislav 'Krad' KravchenkoKrad,19-24,-5,57.1,63.9%,0.75
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table ctstats hidden,Aleksandr 'KaiR0N-' AnashkinKaiR0N-,20-25,-5,61.2,61.1%,0.73
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table tstats hidden,Evgeny 'r3salt' Frolovr3salt,44-22,+22,124.9,79.5%,1.86
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table tstats hidden,Vladislav 'Krad' KravchenkoKrad,28-28,0,75.9,69.2%,1.14
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table tstats hidden,Daniil 'd1Ledez' Kustovd1Ledez,21-27,-6,58.0,69.2%,0.88
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table tstats hidden,Aleksandr 'KaiR0N-' AnashkinKaiR0N-,18-29,-11,44.3,71.8%,0.76
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,9 Pandas,table tstats hidden,Aleksandr 'shalfey' Marenovshalfey,11-30,-19,36.9,59.0%,0.51
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table totalstats,Simon 'yxngstxr' Boijeyxngstxr,60-49,+11,87.8,76.0%,1.21
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table totalstats,Andrey 'tN1R' TatarinovichtN1R,51-45,+6,74.4,77.3%,1.13
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table totalstats,Yasin 'xfl0ud' Koçxfl0ud,51-55,-4,76.3,74.7%,1.12
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table totalstats,Linus 'LNZ' HoltängLNZ,46-51,-5,65.5,73.3%,0.94
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table totalstats,Álvaro 'SunPayus' GarcíaSunPayus,47-49,-2,67.3,68.0%,0.93
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table ctstats hidden,Andrey 'tN1R' TatarinovichtN1R,27-21,+6,86.6,82.1%,1.19
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table ctstats hidden,Yasin 'xfl0ud' Koçxfl0ud,29-28,+1,80.4,76.9%,1.09
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table ctstats hidden,Álvaro 'SunPayus' GarcíaSunPayus,32-24,+8,79.0,79.5%,1.06
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table ctstats hidden,Simon 'yxngstxr' Boijeyxngstxr,23-24,-1,77.3,71.8%,0.94
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table ctstats hidden,Linus 'LNZ' HoltängLNZ,22-25,-3,55.6,71.8%,0.74
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table tstats hidden,Simon 'yxngstxr' Boijeyxngstxr,37-25,+12,99.2,80.6%,1.50
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table tstats hidden,Linus 'LNZ' HoltängLNZ,24-26,-2,76.2,75.0%,1.15
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table tstats hidden,Yasin 'xfl0ud' Koçxfl0ud,22-27,-5,71.8,72.2%,1.15
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table tstats hidden,Andrey 'tN1R' TatarinovichtN1R,24-24,0,61.1,72.2%,1.06
https://www.hltv.org/matches/2379895/9-pandas-vs-heroic-pgl-bucharest-2025-europe-closed-qualifier,HEROIC,table tstats hidden,Álvaro 'SunPayus' GarcíaSunPayus,15-25,-10,54.6,55.6%,0.79
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table totalstats,Vít 'nbqq' Pohlotnbqq,34-36,-2,92.2,72.7%,1.07
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table totalstats,Jakub 'M1key' KrauskoM1key,33-30,+3,77.0,65.9%,1.02
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table totalstats,David 'forsyy' Bílýforsyy,26-29,-3,71.3,68.2%,1.00
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table totalstats,Martin 'Dytor' HandlDytor,21-27,-6,58.5,77.3%,0.83
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table totalstats,Erik 'The eLiVe' SithThe eLiVe,26-29,-3,57.1,68.2%,0.82
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table ctstats hidden,Jakub 'M1key' KrauskoM1key,17-12,+5,92.5,75.0%,1.19
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table ctstats hidden,Vít 'nbqq' Pohlotnbqq,16-17,-1,95.1,80.0%,1.08
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table ctstats hidden,David 'forsyy' Bílýforsyy,12-12,0,72.2,80.0%,1.00
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table ctstats hidden,Erik 'The eLiVe' SithThe eLiVe,13-13,0,67.7,65.0%,0.91
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table ctstats hidden,Martin 'Dytor' HandlDytor,9-11,-2,47.2,75.0%,0.80
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table tstats hidden,Vít 'nbqq' Pohlotnbqq,18-19,-1,89.7,66.7%,1.07
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table tstats hidden,David 'forsyy' Bílýforsyy,14-17,-3,70.6,58.3%,0.99
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table tstats hidden,Jakub 'M1key' KrauskoM1key,16-18,-2,64.0,58.3%,0.87
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table tstats hidden,Martin 'Dytor' HandlDytor,12-16,-4,67.9,79.2%,0.86
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,ECLOT,table tstats hidden,Erik 'The eLiVe' SithThe eLiVe,13-16,-3,48.3,70.8%,0.75
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table totalstats,Josef 'faveN' BaumannfaveN,41-27,+14,94.7,84.1%,1.38
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table totalstats,Tobias 'kraghen' Kragh Jensenkraghen,38-29,+9,85.2,75.0%,1.31
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table totalstats,Mateusz 'mantuu' Wilczewskimantuu,28-24,+4,73.4,68.2%,1.13
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table totalstats,Rasmus 'raalz' Steensborgraalz,23-30,-7,62.0,72.7%,0.92
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table totalstats,Jonatan 'bobeksde' Perssonbobeksde,21-30,-9,58.8,68.2%,0.84
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table ctstats hidden,Tobias 'kraghen' Kragh Jensenkraghen,30-14,+16,108.0,83.3%,1.72
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table ctstats hidden,Josef 'faveN' BaumannfaveN,24-12,+12,99.7,83.3%,1.42
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table ctstats hidden,Mateusz 'mantuu' Wilczewskimantuu,14-13,+1,67.3,66.7%,1.00
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table ctstats hidden,Rasmus 'raalz' Steensborgraalz,9-17,-8,53.1,83.3%,0.81
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table ctstats hidden,Jonatan 'bobeksde' Perssonbobeksde,9-17,-8,63.1,62.5%,0.64
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table tstats hidden,Josef 'faveN' BaumannfaveN,17-15,+2,88.7,85.0%,1.32
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table tstats hidden,Mateusz 'mantuu' Wilczewskimantuu,14-11,+3,80.8,70.0%,1.28
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table tstats hidden,Jonatan 'bobeksde' Perssonbobeksde,12-13,-1,53.5,75.0%,1.07
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table tstats hidden,Rasmus 'raalz' Steensborgraalz,14-13,+1,72.8,60.0%,1.05
https://www.hltv.org/matches/2379896/eclot-vs-9ine-pgl-bucharest-2025-europe-closed-qualifier,9INE,table tstats hidden,Tobias 'kraghen' Kragh Jensenkraghen,8-15,-7,57.8,65.0%,0.81
https://www.hltv.org/matches/2379938/2game-vs-prasso-pgl-bucharest-2025-south-america-closed-qualifier,2GAME,table totalstats,Wesley 'hardzao' Lopeshardzao,73-61,+12,91.1,69.9%,1.18
https://www.hltv.org/matches/2379938/2game-vs-prasso-pgl-bucharest-2025-south-america-closed-qualifier,2GAME,table totalstats,Patrick 'detr0ittJ' Carvalhodetr0ittJ,59-51,+8,75.2,73.5%,1.10
https://www.hltv.org/matches/2379938/2game-vs-prasso-pgl-bucharest-2025-south-america-closed-qualifier,2GAME,table totalstats,Lucas 'lukiz' Rodrigueslukiz,55-54,+1,73.1,75.9%,1.04
https://www.hltv.org/matches/2379938/2game-vs-prasso-pgl-bucharest-2025-south-america-closed-qualifier,2GAME,table totalstats,Vinicios 'PKL' CoelhoPKL,44-59,-15,67.0,69.9%,0.93
